unique_identifier,usage,log_usage,status
f8122dd47868a09505411b05a02885bf,10715.00,4.0299921754,FINALLED
83c79b6b9f433a7b3c41546ddb5d6c56,149280.0,5.1740016264,FINALLED
dc361c0883cff4103589489b9269f476,36429.00,4.5614472497,ACTIVE
f4233789b29af71dfa1783bfe5ea7ff6,16350.00,4.213517757,ACTIVE
c7b2da73d0afdc3449251c31fc329665,17269.00,4.2372671895,ACTIVE
be4844943ffb02e29a364ca5e1110ff6,37200.00,4.5705429399,FINALLED
89f59a65a3c2836769e4da3dddf1816d,2980.00,3.4742162641,ACTIVE
91a6302d1d6508f906793156af61ad25,75472.00,4.8777858589,FINALLED
bf395c2691d66bcb4b5583b21c39324f,16829.20,4.2260634717,ACTIVE
6432de406672b8a499ea20567bba96b6,86603.70,4.9375364469,FINALLED
9d76060fb4e04eff597b979bcd54f59f,72549.00,4.8606314306,FINALLED
ea8cac850aa31c5b15b554fb710ca5e0,18000.00,4.2552725051,ACTIVE
df260fccf459559ecb87bed216e08e9b,18118.00,4.2581102553,FINALLED
761d9b1dd1d11e91236055678beb78c9,2458200,6.3906172143,FINALLED
caa0893e101c8b2694612c54cd282822,320148.0,5.5053507931,FINALLED
95ed3a75ae2e0e30de866f2c1d669197,11694.00,4.0679630895,FINALLED
e58337e48606d355167bdbd3892889bc,4629.00,3.6654871808,ACTIVE
abb00f26998ea77a23c47b1c536339ff,13347.00,4.1253836605,FINALLED
c4baee8c8d75a9b1a925e3db8ab9ae01,40298.00,4.6052834925,FINALLED
85ebc6dd4f349405a57c86b35ed97510,38745.00,4.5882156652,ACTIVE
8300dc0b13238d1e65fe826263c5569f,25641.00,4.4089349587,FINALLED
36a81cd76471b42c94d5da6a17ef391e,67946.20,4.8321651731,FINALLED
170c384f1daa695bc9e140a867694fe0,3421.00,3.5341530742,ACTIVE
2addc29d579f9a005fd5d04461d2fc07,75000.00,4.8750612634,ACTIVE
f66b1f99fcb8d6338cc2c466080e4315,57398.00,4.7588967599,ACTIVE
e9e0597ecdc2ccca15624ce68451ec81,2789.00,3.4454485143,ACTIVE
738c5a43c3ff26a7f7e23720aa70855e,17824.00,4.2510051735,FINALLED
c9dc480923ea56f5457b30531c409ea2,12256.00,4.0883487523,ACTIVE
746f705f3ea8968ec270bda8a0622f96,127613.0,5.1058949184,ACTIVE
9f3108e8df22bd4e2740036470c68bb3,41243.00,4.6153502482,FINALLED
0c686416d5188dc74c13986245c9c0e0,45840.00,4.661244609,ACTIVE
c8729a63170e89ac3696d7e4f7484242,40740.00,4.6100210247,FINALLED
7894109c4fc06c9bbadbe94163928d78,11784.80,4.0713222165,FINALLED
8541fe1948c3f657318577d8bbe9181b,123835.6,5.0928455127,FINALLED
f66e2514c27aa6ed62ba5c3078c109c8,31315.20,4.4957551897,FINALLED
e9ebd2ed61273a9f2123b920d3fa8630,8405.20,3.9245480518,ACTIVE
25f6045c49eb99efda4903957e8b365b,39355.30,4.5950032273,ACTIVE
65d73b040296eb486c6183d05b2d192d,39548.00,4.5971245255,FINALLED
0524371efa4425474488c04b93245aea,644600.0,5.8092903012,ACTIVE
c52cd32413d5c98fe3994bde300da30c,5926.00,3.7727616471,FINALLED
4c56c7fa5b128502bc4e175aab7097e4,5569.00,3.7457772179,FINALLED
dd707e7541d5cb55c38fbe89eadc775f,795.00,2.9003671287,ACTIVE
6f71d20b55ef15838384f2b042b83753,19392.00,4.2876226025,FINALLED
54a93279dbc575ab7f17e407d5d01b2e,15830.00,4.1994809149,ACTIVE
ce09d3ae9c1195a92b11d1a9d6224341,12300.00,4.0899051114,ACTIVE
233bd9ca7679cf8f4336c49793e5f045,38760.00,4.5883837684,FINALLED
e7235d75dd03cb45da2d8ec1929a58e1,5189.00,3.7150836707,ACTIVE
5134031b45a6d28fac81e30dd157fccc,103981.0,5.0169539898,FINALLED
cc9cb15bb545b63b9aa9dca7e64c0ba7,18916.00,4.2768293053,ACTIVE
4126f3bc99614397b61c9a3aadec3634,28356.00,4.4526449677,FINALLED
67d2edce98dbf6cb88c0af366bd73525,4897.00,3.689930104,FINALLED
03cf6e6374d7cc1f1af1b0dfed88a976,341960.0,5.5339753084,ACTIVE
374c2b6271c7467e79341b899b3fa7a9,8440.00,3.9263424466,FINALLED
932ae658d71a763961c3a78d38933099,4361.00,3.6395860867,FINALLED
b10c68bf952469e0da65bd7352f37b74,20876.00,4.3196472882,FINALLED
e4bff5cabd43e74bf2142eb98a624bd4,87245.00,4.940740547,FINALLED
9aad55ffa9b75bee023c7537306a4f20,3209.00,3.5063697171,ACTIVE
3a9c514d0567c40bc482061d470ad43c,89079.70,4.9497787458,ACTIVE
aa283f5f481ea64c8b38e0a84e89c236,318740.7,5.5034375221,ACTIVE
d4580af3b8cb24d0cdbbd8aa049b7462,32587.30,4.5130483788,ACTIVE
6900b6514e2ac4023ed891a7875f4587,12388.40,4.0930152195,FINALLED
9e991478cd368e074ab121b372bb72a5,18338.20,4.2633567049,ACTIVE
efbbbc9c0085811e8b22532d1299bb87,43442.60,4.6379158095,ACTIVE
5b6e9d3ca61eac92c7efb39919b6736b,11670.00,4.067070856,ACTIVE
772dfbb9aeced97b360347c44407b8e8,8598.00,3.9343974408,ACTIVE
d429c6c855dba68b2467cb43cbc1b679,119300.7,5.0766429919,FINALLED
ae428e46fd001d33ffefe8d14d656b9c,22726.00,4.3565230023,FINALLED
05dc560325ddf6716ad4562b8b35408c,68857.50,4.8379512508,FINALLED
a57ee7c02acdba4df5deeaeda76ba9b3,13974.50,4.145336278,ACTIVE
d9b05a604069a035f5684f9839527bf4,22240.00,4.3471347829,FINALLED
998991e50d410618bd67467bae3aece8,35089.00,4.5451709915,FINALLED
d39ca077b471237dd499c4c03904a449,7129.00,3.8530286147,ACTIVE
f8d37fa7ce8a7c4cc00610f4581a31e9,210857.7,5.323989465,ACTIVE
b5fb3c1eb41d43cdca16630c4b0e5579,131162.0,5.1178080303,FINALLED
4c7f499f0f64621def2a4884eaec0594,34032.00,4.5318874726,ACTIVE
1d5aca9be630205f02a051cf2bb05d1a,11474.00,4.0597148455,ACTIVE
1d5aca9be630205f02a051cf2bb05d1a,51128.00,4.7086588045,ACTIVE
2d1692cbcc3119ec4f3d63a9257f2c5d,13056.00,4.1158101414,ACTIVE
5945a275037dc78258b7475be40b1fb3,64800.00,4.8115750059,FINALLED
a3b56fb98d65e8a8f861e08eb51cac7c,36342.00,4.560408824,FINALLED
80acfbd7bcb69963daa0378fabdd3c93,73374.00,4.8655421954,ACTIVE
8af585af0af2583a6e99f0d7c83d8be8,15080.00,4.1784013415,FINALLED
1fda4aaa4d192fc0983aa077fadbac00,6101.00,3.785401025,FINALLED
0b537a89b096b2e88c330ff6db0ede1a,11524.00,4.0616032496,ACTIVE
a2693df29b34ca1653fe881d076d38d7,16736.00,4.2236516672,ACTIVE
bbe5af90c5aa606b39eb82661d62def2,22622.00,4.3545309981,ACTIVE
bc947dc5ec28dbf38e41d0f50d3ea0b3,52019.00,4.7161619992,ACTIVE
92423bb51beeafe12c701c9c9277d377,22259.00,4.3475056495,ACTIVE
3e907e285e0469bc531bc4b4b898ee5f,77321.00,4.8882974622,ACTIVE
1d0a9f025c77eb552a21d5c10784fe70,27239.00,4.4351911597,FINALLED
b9b0bf235eb1c723fa4deb25cd46e8a2,45028.00,4.6534826574,FINALLED
2c32125484df4327a079ea0acca41d06,155292.6,5.1911507612,FINALLED
7d317af739039fd41cf5b027df8b6bcc,13285.00,4.1233615587,FINALLED
a1b8f5d0c72cd1131bed01c1eb8b45dc,6103.00,3.78554337,ACTIVE
7811c2ede92c410864e7f6184a151269,18235.00,4.2609057676,ACTIVE
2ec1042016389146e1a1c6586a1455f5,5656.00,3.7525094008,FINALLED
bdad2cef8ae226b21405cb02be64b7d0,95516.00,4.9800761269,FINALLED
bb479234edb57966a89f1b2e1200b62d,30055.00,4.4779167323,ACTIVE
400542a26e57cb81e712129e65ba8f62,9176.00,3.9626534049,ACTIVE
c6afe182e5a0d51d01f83bd5603b90cf,15384.40,4.1870805632,FINALLED
55cb3bf9a679e68c672b31caf17b1ee7,95808.00,4.9814017743,ACTIVE
801b0e37fea9a65dad7431962ed53f9f,11893.00,4.0752914189,FINALLED
b3b656bb2dfdde0b8f380952659cd6bb,524720.0,5.7199276179,FINALLED
326add90be03eff029db3ab7d7d5ea44,80319.00,4.9048182927,FINALLED
0a0cfb3dd63da16b31164680cae8a9de,22783.00,4.3576109102,FINALLED
20f75a6a85ed5a57ae676a5c2a3e1239,19890.00,4.2986347831,FINALLED
e095b597551b3c4a4b6bb6bb3997122a,28336.00,4.4523385438,ACTIVE
dc784a68c94a08398862407319df436e,19750.40,4.2955758957,ACTIVE
7743271090aaa77c807f682b8c2f6cc4,102035.0,5.0087491688,FINALLED
783c576ffb57388e09c2f3b955f1fe0e,38074.00,4.5806285056,FINALLED
00ff2e7dc57a70183ea2edc3856b0a89,60520.00,4.7818989194,ACTIVE
551282f01d1c89bff06fd8b30feaf275,22543.00,4.353011711,FINALLED
8ad79476af8f6dceb0dc6c644c877653,54296.00,4.7347678362,ACTIVE
ebb9872f4a20ac538e70eb00441ec8df,70050.00,4.8454081396,FINALLED
887ced29e4f00d9e8790357a5b11fd27,21485.00,4.332135358,FINALLED
8d197a53c327fc8ac89ddff3a12083da,30880.00,4.4896772917,FINALLED
653d7087ebf22e364071987219039472,8316.00,3.9199144807,FINALLED
9e45f23d49da4d84340a5e7684a66b67,298.00,2.4742162641,FINALLED
ae077def0b27c528f78827297f730704,23190.00,4.3653007486,ACTIVE
ce09e4d2b13d7314c8978a9d49d56c20,12280.00,4.0891983668,FINALLED
e153289adeb60918c08431917a724083,37884.00,4.5784558279,FINALLED
b1478fe17b781e179652333d1b8c9b9b,11237.00,4.0506503809,ACTIVE
0211f8f88949e31194ba51480f7d134a,240067.0,5.3803324653,FINALLED
42a25b6a958037fefdcc522397e28759,29619.00,4.4715703917,ACTIVE
be6c55856487ee9fe74a9e78731d47a3,29256.00,4.4662149473,ACTIVE
e76619bb223b03d7ab63e12e1c26b3ce,6392.00,3.8056367663,FINALLED
01c9d0ab2b67fcfb31b808cabb206fd6,24667.00,4.3921163338,ACTIVE
6e0340b194fb95a483ebed2cd1a63070,12674.00,4.1029137028,FINALLED
0e28d5b4a146aa635f46ec8394f17452,7165.00,3.8552161947,ACTIVE
b425da4de82b46bcc02052c79b61c916,14155.00,4.1509098737,ACTIVE
c8d0b2d8e4fac779c7adc6c653e09494,29643.00,4.471922154,FINALLED
f72b794e06279ab02fb57db02c9c94dd,90217.30,4.9552898255,FINALLED
5d5fef5959ec78ffbf8b9f029f0a53e5,74915.00,4.8745687839,FINALLED
f06480ad760b8e9350d20dd6b0438a87,8066.00,3.9066582177,FINALLED
9e203a69e556eee1aacd5512859fe8be,3488.30,3.542613828,ACTIVE
fb905103673a977706add666acffdc6f,11364.00,4.0555312251,ACTIVE
cb4dc4303b528606744097cdad929268,93016.00,4.9685576595,FINALLED
6ab5947c2d4a86b88c9b7afe6ca39d17,6526.00,3.8146470695,FINALLED
8bcd35b9011a2f5b976a144015eaaff2,93711.00,4.9717905723,FINALLED
7eb9108dfda7cbb0c0b5332b833efb08,9011.00,3.9547729897,ACTIVE
a66a0a84631599b6dde659797c571ea1,8956.00,3.9521140849,ACTIVE
c5799829c4199893d9db6abc4d1fc3bd,22001.00,4.342442421,FINALLED
3e21fb49c096d2760d73b4c454e2f7fc,21762.00,4.337698806,ACTIVE
3bbb55b397166f1fe8bf94c26e84f49d,16404.00,4.2149497606,ACTIVE
3c739720d10aec10643e30f7b3d0fbb5,12856.00,4.1091058638,FINALLED
f09934a14c2983c239cf0e5659ed14de,16893.00,4.2277067821,FINALLED
8fc32bb7a8673ae307d6d7b2252b465a,6610.00,3.8202014595,FINALLED
0e48c4c9f4511fbaa0c5a3a81e244d2f,19425.00,4.2883610275,FINALLED
cb316472ec735ea561577706f94d7101,16210.00,4.2097830148,FINALLED
981c87331515307c752abf3203aedfa4,7822.00,3.8933178116,FINALLED
317d94ce60e4e1b25981e9e1bf76814f,19674.00,4.2938926671,FINALLED
38b4bf43cd14d65656fb4544828fb959,21040.00,4.3230457355,ACTIVE
69d14fcefd79589937f3020d773898d4,11418.00,4.0575900387,FINALLED
8de8ba6e665d23b3d3762cb06e879929,22656.00,4.355183236,FINALLED
b069c8410b43417e43881b5220f406e8,84320.00,4.9259305979,ACTIVE
e3815a963ba5e682036c06c6ff08b4a0,77480.00,4.889189612,ACTIVE
c69c7e2933e8b0479aac4e873ceb370c,268347.0,5.4286967444,FINALLED
6814925b44c682323997ec36086f0e6d,12252.00,4.0882069881,FINALLED
75da5a59d51c6fdaf42af170b17d2d78,9749.00,3.9889600704,FINALLED
42a55d5cdecaa8cfb16e472413590892,29200.00,4.4653828514,ACTIVE
253e438eff953690df78b47c98aa9d1a,10753.00,4.0315296458,ACTIVE
d81bec0016eea268afc9373e0dfd80e2,13906.00,4.143202225,FINALLED
51068186ccb53e41c1f237a57e9383dd,4114.00,3.6142642874,ACTIVE
d1c8abf72b9852257eb5d56bd419c284,14183.00,4.1517681029,FINALLED
cbcb1dcc71a5b0b885fa185c8599ff0d,6833.00,3.8346114207,FINALLED
eda1902c1d795974fd976c04b10a0d39,83944.00,4.9239896599,FINALLED
b5900f0278fd984f830920381bef1de4,13240.00,4.1218879851,ACTIVE
b5dec26f631318ee2e2d8684dba31f55,632711.3,5.8012055909,FINALLED
7ee1b34f675e9659f1815d6477e11660,20413.20,4.3099110906,FINALLED
905fca0c0d041e7f519998b370e24356,15887.00,4.2010418955,ACTIVE
68e2aa230f201d7fb83f1d015b754531,13744.00,4.1381131465,FINALLED
16741a4979e512aa342399f3dae26d85,19626.00,4.2928317945,FINALLED
ffcb386d07d88244ca67eaa95124765b,18403.00,4.2648886261,ACTIVE
5ec1fb276f6105f4dc4b6227eaf100bd,12551.00,4.0986783296,FINALLED
936c1072c2d2a69a3015329962da3438,2618.00,3.4179696422,ACTIVE
1c6f871a5b2cc7568969c1d670440960,37134.30,4.5697752417,ACTIVE
925c1669ba6d10a2310e61956242c3f6,74396.00,4.8715495858,FINALLED
76d1b4dbf81622910430bd0c59166b7c,4975.00,3.6967930851,FINALLED
956d5124b2ca172ad61420f162ecc013,69190.00,4.8400433306,FINALLED
e77efe9de2e9fc3b791aa98dd0001cac,872.00,2.9405164849,FINALLED
9c03a04b9a542771c0f8f67af6740c1f,6857.00,3.8361341495,FINALLED
e58337e48606d355167bdbd3892889bc,15619.00,4.1936532249,ACTIVE
15aa723a56a8fca64d4811892b1a1a5e,20969.00,4.3215777197,ACTIVE
5d56bf6ae10e1a9bd0013178abbfc7c8,8660.00,3.937517892,ACTIVE
120902d0e607352a1989edf43876ca98,2036.00,3.3087777737,FINALLED
1cbc376898e3d01f057e6d518e77ae0f,13537.00,4.1315224289,FINALLED
91a50f8951d1d59cebeab23cdc0ddc7d,20077.00,4.302698819,FINALLED
716c3b4b1a3597b1eefdb404cffc94af,16487.50,4.2171548086,ACTIVE
6bbcf6ebdd9bad3e3fd39c2d1739dc28,899.00,2.9537596917,FINALLED
7113663c8072fc00d4d7ac6596f10240,295.80,2.4709981697,ACTIVE
0f044274d81dc3816815e95d7a2242a1,16400.00,4.214843848,ACTIVE
2c7412b10e974914a6dbbe4bc9451834,71228.00,4.85265075,ACTIVE
e06e5b70788c60e39b1b42a1fbdadb8f,75682.00,4.8789926004,FINALLED
827b3bb4fa45ef92a4c22c8eb22cac92,7141.00,3.8537590331,ACTIVE
8721e829dd7ba5bdc2221d3a44e09a55,105476.0,5.0231536515,ACTIVE
0829c31f9d5814a6a3d902380381cf0d,39467.00,4.5962341157,ACTIVE
be9120407b89bee4b4d5fb76c765d770,115718.0,5.063400919,ACTIVE
3abc3851a0cf7e64aa6190b95bafd770,21331.60,4.3290234314,ACTIVE
c9352df9f3c96ef383cbfa764362ea8d,6332.00,3.8015409062,ACTIVE
a5551ab0675736052a4764ac2ee77016,38682.00,4.5875089206,FINALLED
762c4c61d81e7cc597dfda630c275a4c,60680.00,4.7830455721,ACTIVE
513d89aa2ef31a87420a5faa2c845469,19947.50,4.2998884737,FINALLED
a5b824a8647accdddb63798256683248,143400.0,5.1565491513,FINALLED
cb5e9149f4cb9bc4803952835785316e,19667.00,4.2937381178,ACTIVE
6f3e2942f143d791b6983654b00802f7,57760.00,4.7616271846,FINALLED
87d5e0a282e4962b11da656f60bd7ce7,6424.00,3.8078055323,FINALLED
8b7f52435e82ddecd5b3beecee5a719d,56639.00,4.753115577,FINALLED
97b863243106e7af49ada516738e7fb2,47400.00,4.6757783417,ACTIVE
5de5d40e518f886babdf9e612f45e8dc,16458.00,4.216377058,FINALLED
8967a3a25c6895ca59a8e6588a3e0c5a,20320.00,4.3079237036,FINALLED
64298be451a22665f9b2b943eb300019,334117.0,5.5238985733,FINALLED
cc076d1f35895483aabadd2b429346f5,5722.00,3.7575478535,ACTIVE
f6bfa91dfffc1492a3400ed41861bd1c,42279.00,4.6261247066,ACTIVE
cb7f28201e672bc3e3d3b48a8ff30311,36635.00,4.5638961959,FINALLED
91c3b9c873de0599bc970c58349e77ad,1529.80,3.1846346566,ACTIVE
bc5748d7ce8230203711ff2804fa51b0,12339.00,4.0912799642,FINALLED
9bb69100fe28d4bc1bfcdf5ac1b8c9ab,84720.00,4.9279859471,FINALLED
c4b0dca6d6e55e28b7a8b266d3cb46ee,17236.90,4.2364591621,FINALLED
51317f5c64e8d2b92724f55b894f8233,7383.00,3.8682328684,FINALLED
29f29a5fcb46ae729330c3f1a0242b61,10771.30,4.0322681219,ACTIVE
471e80ffe1fdf377cb10ccadd2e5a265,91404.70,4.9609685276,FINALLED
87c8add330ccf5058011678beb8d508b,2301.00,3.3619166187,FINALLED
70f033351b8e52f587f467ead1390c77,18054.00,4.2565734381,ACTIVE
ef06105e5b9696eadf1f31c97f8509e5,7141.00,3.8537590331,ACTIVE
593d27c595d2f03189a4f4731c771a63,52597.00,4.7209609738,FINALLED
39c1d20a94143d10b551f086b00fed75,8618.00,3.9354064898,ACTIVE
53a1db2f6a00957d49f842df178ff076,1602.40,3.2047709363,ACTIVE
d99dca754a2e9af7870ae4ac7421ce92,5909.80,3.7715727837,ACTIVE
99e12e53eb3dce44c8dadfd1f3f7f676,27394.00,4.4376554514,FINALLED
cef222324bdc9e1126d0de4f3fd6d97f,29990.50,4.4769837064,ACTIVE
39b33cffb1056106e7daa197ca6adfbf,0.10,-1,FINALLED
5db3474d416c8ae3d06c788932181651,8825.60,3.9457442402,FINALLED
94c74cbd855e8d6223f7ef7d268c7712,45740.00,4.6602961603,ACTIVE
a74a22e59afc7508f77c368114e19516,19103.30,4.2811083959,ACTIVE
d8012d8601b0fc0ba3d82cfb8aa04f12,126732.9,5.1028893728,FINALLED
1b0a7ce1a4f2a10bc4c89c20f22ede18,32557.00,4.5126443795,ACTIVE
06c280528140e864170f18e65e937802,13818.10,4.1404483313,ACTIVE
d2582c94248ad678d551b6ec76374fd7,279599.0,5.4465356138,ACTIVE
b99d2f6b2370d6f2b8400a93b3ab8305,7163.90,3.855149515,FINALLED
21c5cd55ec48214743e9b349329b3289,15674.00,4.1951798424,FINALLED
1bc3ef3ceb86d46c0c46e885e8be35a7,7605.60,3.8811334809,FINALLED
cbe0c396230c8ecdf7e616eac235c591,24313.70,4.3858510538,ACTIVE
26e981eef6570a358a40f6792f0cf41b,22809.00,4.3581062452,FINALLED
b9858e7962fdc7ac542c290897e61ad9,8041.00,3.9053100621,FINALLED
285cacdbed5752c897ec58d1c6abe75d,54273.20,4.7345854288,FINALLED
45a4855856e6e539de8b3ae99736e85c,600.00,2.7781512504,ACTIVE
072ab94709b29677a49399e9560fc107,10829.40,4.0346043953,ACTIVE
4d76d582696f6de1c2064f19ea30fa27,94915.00,4.9773348521,ACTIVE
a393f28d87f8fbc723b5d97c0fe2d838,15168.00,4.18092832,ACTIVE
42acdf24cbe02e101847610fab71c3ce,5155.00,3.7122286696,ACTIVE
b53130a480e7c89c2a39efdda3029181,3173.00,3.5014700721,FINALLED
5c3194136a113b4a00b4d7da05165ff2,14768.60,4.169339328,ACTIVE
86df89c20f76a1bbd9c6844110a76e0e,23269.00,4.3667777196,ACTIVE
70c4cb7d132edfcbf2dca5a6473356bd,3882.80,3.589145021,FINALLED
31c8de4d5ae7306db65b0b73fb7737f8,2040.00,3.3096301674,ACTIVE
16a989aba8127d33b9005c2065d9cc6e,40607.10,4.608601975,FINALLED
589e7299e4710d891201557f8a78a319,1092800,6.0385406863,ACTIVE
82cfa0ef530e02beea94abb591bcedc0,15603.00,4.1932081085,FINALLED
a2010ce1ff015f35b45bd02099b3f27b,158637.0,5.2004044883,FINALLED
ae5d47837a8d91dc777443135314a9db,43.40,1.6374897295,ACTIVE
a15da1d7f2706d0b5b71a153ebdbe9c6,5040.70,3.7024908509,ACTIVE
bd32b9d75067e09dc5e25dceb02f2ce0,0.10,-1,FINALLED
e59cfd194f109ecfd4c20cf346a3d241,0.10,-1,FINALLED
e59cfd194f109ecfd4c20cf346a3d241,492.00,2.6919651028,FINALLED
acb4f3daad83fe231dfba9a8eac2cea8,44660.50,4.6499235809,FINALLED
442f05032250a8f0467b871c18a2ad05,28056.20,4.4480288488,ACTIVE
637df161eade9cf9c12937153400c7ed,212003.3,5.3263426211,ACTIVE
b061a782fc326b8990cb8004831fa80c,514.60,2.7114697819,ACTIVE
658ca1ce72d803fcd171e467f82fd8fb,14983.00,4.1755987795,FINALLED
0f87ef011dc4abb85c6e0a5d0236791d,494577.7,5.6942345306,FINALLED
31dc6ab1dec472cc7c4f0facd9b732e2,591679.6,5.7720865959,FINALLED
502f8baf4673c79121f991a92e87258e,44600.00,4.6493348587,ACTIVE
9ea2767ced3159402ce3891d0695824d,14612.00,4.1647096635,ACTIVE
3cff7a535ff40a0387a877b33814d3f0,58471.40,4.7669434924,ACTIVE
aae859d4fe868c7319633c268dcfd555,36047.00,4.5568691265,FINALLED
38a3979c2825ff81be9a0f3c8de0da0c,9093.50,3.9587310711,FINALLED
650ab71fedc7d86f63ce80960bb5e7c3,120731.0,5.0818187979,ACTIVE
471e80ffe1fdf377cb10ccadd2e5a265,39894.20,4.6009097606,FINALLED
f48b58f7a7442ae66e7240fed47b9414,35140.00,4.5458017572,FINALLED
763185a0efed37d5ad8a6b9f1178924f,16080.00,4.2062860444,ACTIVE
15bb3cad1a4923a5ad45fe6fb4b78500,23942.90,4.3791767517,ACTIVE
df2cc25eabef7816e75820b66706229a,24186.00,4.3835640485,FINALLED
0d9b6bceca89d1dd23a32a6f226821ff,22914.00,4.3601009088,FINALLED
73953d555e1089fbbc8b3125657cf608,139680.0,5.1451342264,FINALLED
c611d51ba8cb3ccf5f435bc37813cb41,22137.10,4.3451207269,FINALLED
ee26778ecc41b722bd78c59057b7c534,16831.00,4.22610992,ACTIVE
184fa9eaa65f89de208cc785b176f637,24193.80,4.3837040862,ACTIVE
8f887f16d5d17a391447611de3f8188a,11847.30,4.0736193859,ACTIVE
3b26b646bc685e657c99c3cb0ee8d22b,7734.00,3.8884041677,ACTIVE
cdb616708255a135787e7f2898337a90,4383.60,3.6418309183,ACTIVE
873b01f08a2c59f50726bda9727175cd,19081.00,4.2806011315,FINALLED
6cc693ffc8221776bef9b0ad587b1861,50799.80,4.7058620025,ACTIVE
4a06f8b105f4edc0ee8cdfd59581ea74,200413.8,5.3019276227,ACTIVE
4713e28047cc3a77a4fe57d8e2b4bc7d,230948.0,5.3635142056,FINALLED
b460f3a230099da456dc36b2c255b1c2,168960.0,5.2277839009,FINALLED
e296e22657f885687c35c078508ebf63,31466.40,4.4978470591,FINALLED
307849d31e39e1e6f43ba5771c921c4b,44130.00,4.6447339274,ACTIVE
033bbab641d6dbdc6daf47c510903f9d,23817.00,4.3768870567,ACTIVE
4a7c9cf750e71ae776cab733e9e466c4,10219.00,4.0094083992,ACTIVE
e836bd2b6c83085561880822b6ff70e7,6572.00,3.8176975548,ACTIVE
5e19bbf7d0a320185e37e45982de088e,75234.00,4.8764141528,ACTIVE
033bbab641d6dbdc6daf47c510903f9d,1310.00,3.1172712957,ACTIVE
bc3ec8da600d1277b6defb7f471d2034,10086.00,4.0037189638,ACTIVE
0ab326172924ba3045e9e3123e4ece07,122629.0,5.0885931867,FINALLED
a47920656eabf2b069da1ead8ece19b3,21367.00,4.32974355,ACTIVE
646f93060dd29a06fa806f43ec8bae15,259255.4,5.413727811,FINALLED
b7b959e8fb02119d57a7bf3d48b827e7,92544.00,4.9663482669,FINALLED
7b391d5445d081f56be2f6a9176b6062,82860.00,4.918344929,ACTIVE
f4749b2968bea2ead58b18fe3a7829ba,10110.00,4.0047511556,ACTIVE
1a924e454bcc74cb0e6057db6f509ff9,23474.30,4.3705926505,ACTIVE
16bc3a04f17dbf3c39fa645358897e64,1075.00,3.0314084643,FINALLED
b49ab69fcc5d657137e07df286383a58,128485.5,5.1088541189,ACTIVE
a32246b4e9f014fbfcae25cf580d2057,9622.00,3.9832653526,FINALLED
0ca2b6f7a382b1128594e17f827f8c89,3393.00,3.5305838596,FINALLED
7c1801020d34387e4b7c239c3cd94c94,16398.90,4.2148147176,FINALLED
785d681b2b9a5999d66c5552d1421222,54419.10,4.735751355,ACTIVE
52bd86202e61e51e1fbd20ca2e1fb742,8849.00,3.9468941951,FINALLED
bef30c5ff22350e8c0ddfb71824cc10c,64200.00,4.8075350281,FINALLED
ca64bfcf8ddf958a4bff31de45f62472,272880.4,5.435972343,FINALLED
ead36a22a6203dc971ef428a684083ea,4756.70,3.6773057618,ACTIVE
6c589bb4dfe111cb6a9da326917558ff,94400.90,4.9749761348,ACTIVE
61001f4166af1715fd9b5653ae0d8608,19283.00,4.2851746013,ACTIVE
6ca936be5c27a80462270b1c23a057c0,7920.20,3.8987361485,ACTIVE
3a52aa77c19a1c58f5d7c31484e7897e,29977.00,4.4767881679,FINALLED
d51d6db9795ebbaaeb22d3354da16a52,58935.00,4.7703732879,FINALLED
c4f0cb354080eac375a6bd9ad4f05c58,31199.10,4.4941420661,ACTIVE
9a87a6a16006a305780393426aaca858,57266.00,4.7578968489,ACTIVE
ff6c56008e8762aac652a49dbb88752a,5680.00,3.7543483357,FINALLED
72bef73f4b8baf90390054d34203e63d,33568.00,4.5259254665,FINALLED
f33398a65992fd6202210c4ee7751083,126814.5,5.1031689137,ACTIVE
bfdd9756ae24538edfaa831c5bd946ad,30677.00,4.4868128863,FINALLED
2cb986c4e98b0f8903bfcb0f9997678c,79320.00,4.8993827055,FINALLED
55a4e390666e83cc55165a30cb118433,27523.70,4.4397068155,ACTIVE
d1370ce41861e6380b7a0540189f5e9c,12402.00,4.093491727,ACTIVE
4c448a7c7d800e4b163dc2535013609a,6739.00,3.8285954564,ACTIVE
d1e2d01c7c794f9dcff91ca6d5a1a593,124750.0,5.0960405543,ACTIVE
31a4f8dc5d0e4b82f44ae8ce0eecb76f,62949.00,4.7989888354,FINALLED
4ec97af0dd0ade36944e12145fc83a6c,7199.00,3.8572721736,ACTIVE
45704c7810e2787a527adf1325d3d3ba,4253.00,3.6286953827,FINALLED
b8d41c943c19f864f7f469af0e4ebf31,94800.00,4.9768083373,ACTIVE
31b7331ae8716ba39b740c0d908b437b,23954.00,4.3793780452,FINALLED
e2bc42130fd22a4036fcb18edddba8d6,140238.0,5.1468657095,ACTIVE
fc063fea9098fb5f304656e40f8508bf,79046.00,4.897879898,ACTIVE
53e95aeaf57d34d528422ebc3d81ed48,184746.0,5.2665750441,ACTIVE
79a71f6cc5e603e39ceb1b1986b49e6e,35531.00,4.5506074306,FINALLED
883afac25a2ac5052e067583b36a6a9d,5093.00,3.7069736762,FINALLED
b151dd68b49b0117ccd4bc27f291d940,546986.0,5.7379762108,ACTIVE
