unique_identifier,usage,usage_range,PA,IL,TX,OH,MA,MD,NJ,NY,CT,B2B_ACCOUNTING_EXPENSE_CODE,B2B_ADVERTISING_EXPENSE_CODE,B2B_BIG_BUSINESS_INDICATOR,g_grow,s_grow,c_grow,B2B_BUSINESS_SQUARE_FOOT_NUM,B2B_COMPUTER_EXPENSE_CODE,B2B_CONTRACT_LABOR_EXPENSE_CODE,B2B_CREDIT_GRADE,B2B_EMPLOYEE_SIZE,B2B_EXPENSE_TYPE,B2B_HIGH_TECH_FLAG,B2B_INSURANCE_EXPENSE_CODE,B2B_LEGAL_EXPENSE_CODE,B2B_MEDIUM_SIZE_FLAG,B2B_MULTI_TENANT_DESCRIP,B2B_PAYROLL_EXPENSE_CODE,production_year,B2B_PURCHASE_ADMIN_EXPENSE_CODE,B2B_PURCHASE_PRINT_EXPENSE_CODE,B2B_REST_LEASE_EXPENSE_CODE,B2B_SALES_VOLUME,B2B_SMALL_SIZE_FLAG,B2B_TELECOMMUNICATIONS_CODE,B2B_TENANT_FLAG,B2B_UTILITY_CODE,B2B_WHITE_COLLAR_FLAG,Business_and_Finance,General_Merchandise,Hotels_and_Educational_Boarding,Personal_Services,Auto,Food_and_Dining,Amusement_and_Recreation_Services,Wholesale,Blue_Collar_Work,Manufacturing,Public_Health_and_Social_Services,Real_Estate
1cea1e73faf0f7b6171ece7dec4d407d,113700.0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,2,1,1,0,1,0,0,3,0,9,0,0,1,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1cec189d3924dbded8badc2b189b4250,41240.0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,1,0,7,0,0,1,1,9,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1cec7eed752c03ea91f8d4d279279a8a,45920.0,3,0,0,1,0,0,0,0,0,0,4,4,0,0,0,1,3,5,2,0,2,1,0,4,5,0,3,4,9,3,4,3,11,0,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
1cefffbc34fd984949c7716545eb93fe,17616.0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,0,5,0,1,0,1,1,0,3,0,9,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1cf124ac50531f30316cba54e6714799,25208.0,3,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,3,4,2,0,3,1,0,2,3,1,0,2,9,3,3,2,1,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
1cf200638b75ff0136a0d8844553e96e,189459.5,5,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,3,1,2,0,1,0,2,1,0,3,1,9,3,0,1,0,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1cf5fc326ab781aa41364c44a6e834ab,13323.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,0,0,0,0,1,0,9,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1cf662a8815596b23e16f3e0ace43485,159600.0,5,0,1,0,0,0,0,0,0,0,5,4,0,0,0,1,2,5,2,2,3,1,0,5,4,0,3,3,9,4,5,3,3,0,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1cf705137f6662f14e31bab1da6f98b6,9738.3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,0,1,0,0,0,0,3,0,9,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1d004e07e8d35482598775425db8e226,26384.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,9,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1d07234db73b58712bd9b42262dbfa1d,172706.2,5,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,7,7,8,9,1,0,7,7,0,0,7,9,7,7,7,11,0,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1d07a6a4c7eca47697af790022598ce8,32222.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1d08852c4fc7d100bbb07f85d8e92048,11194.0,2,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,4,7,7,8,0,1,0,7,7,0,1,7,9,7,7,7,11,0,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1d09bf11ea9c23c0abfa03d5c680459d,6532.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1d0b41ccd8c84bfc07d8bd97ff6440a6,50219.7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1d0bc4e21bf1a75d2994956fce5d9361,12188.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1d0ca5897faf987d270e4744a48df64b,5363.0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,1,4,2,2,1,1,0,2,3,0,2,2,9,3,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1d0fadb760966f098331cf8900feceab,87440.0,4,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,2,1,3,2,1,0,3,2,1,3,1,9,2,1,2,1,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1d156f02cd0bfbe0a8bc5e51b861dd28,9718.0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1d157af23bac29a296711e6671e830cd,11679.6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,9,0,0,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1d17d7c6c7f9f4edcf5ddd42d9f2b275,33937.0,3,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,2,7,7,3,1,1,1,7,7,0,3,7,9,7,7,7,2,1,7,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0
1d18a847e6a98132b10c8b47864aee11,3906.0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,3,1,3,1,1,0,2,1,0,3,1,9,3,1,1,1,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1d18c0c22aa6f1c489903ecdf6b89e14,33457.0,3,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,1,3,1,2,1,1,0,2,2,0,2,1,9,2,2,2,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1d1a4ab936d40956814eae8b1f6390d5,4963.0,1,0,0,0,0,1,0,0,0,0,5,3,0,0,0,1,3,5,4,3,4,1,0,4,4,0,1,4,9,6,4,4,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1d250052cc85b7c9002efef6fd2774a0,68040.0,4,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,2,5,2,3,2,1,0,7,2,0,1,2,9,3,7,2,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1d27a1436cc51d494f1067a69941ba36,11427.0,2,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,1,5,2,3,2,1,0,7,3,1,3,3,9,4,7,2,3,0,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1d330961a15ceef2149a6e5360ade20c,1365.0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,7,2,5,0,1,0,7,1,0,0,0,1,7,7,0,0,0,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1d3493a03409e612ec946574579c4399,9316.0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,7,7,8,9,1,0,7,7,0,2,7,9,7,7,7,11,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1d3504f51d40433ee724c15ef25753fa,26769.0,3,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,2,1,3,1,1,0,2,2,0,3,1,9,0,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
1d3655fdea39c2bbb59d1b15df8461ac,19241.0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,0,1,0,2,3,0,1,1,9,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1d3b700a769d424d6a5388e95878604d,1066.0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,2,1,5,0,1,0,1,1,0,1,0,9,1,2,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1d3ce9ff1722bd0afe6b6d199bc7a4d4,15944.0,2,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,1,3,1,3,1,1,0,3,2,0,3,2,9,1,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1d3f6209851352444586e47a400c108a,11866.0,2,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,4,7,7,8,9,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1d40f59de83d90bb58568f15808f828a,6454.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,1,0,0,0,0,3,0,5,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1d43b8b64a4bafbc7a9ed8b0130eab80,154687.5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,0,3,0,9,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1d4464e706ed2feb128ccd55d9d0680d,15855.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,3,0,9,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1d46bc6f78bff24309e1f4b5e5ef6e07,1035.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,1,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1d4741f69eaf48b01ebabf5d51f1fee3,12542.0,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,4,2,2,1,1,0,3,3,0,1,2,8,4,2,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1d47e6fa10c3da857d4d68058ba5f167,27920.0,3,0,0,0,0,0,1,0,0,0,7,7,0,0,0,1,0,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1d4af6b63b3344f326549e89b1e0eac6,30300.0,3,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,1,1,2,1,1,0,2,1,0,3,1,9,1,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d53fc6821cd44a73ef3111726f0104f,226360.0,5,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,7,3,1,1,0,2,2,0,1,0,3,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
1d55f1e79feb520792c2f2ac1124d571,2976.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,1,0,9,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1d583d1ebd4cacfaa1a174b3d1cbeb71,37980.0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,2,1,5,1,1,0,2,2,0,3,1,9,1,2,2,0,1,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1d585a3d00386322f602633578f7c993,95423.0,4,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,1,1,3,2,1,0,2,1,1,0,1,9,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1d5882802166537a45dc5ff03adeb2dd,55122.0,4,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,1,2,1,4,1,1,0,2,3,0,0,1,9,3,3,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1d59b8c968a266f61236f4cac92e7f7b,16658.0,2,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,4,7,7,5,0,1,0,7,7,0,3,7,9,7,7,7,0,1,7,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0
1d5aca9be630205f02a051cf2bb05d1a,371722.0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,5,2,3,1,1,0,2,4,0,0,2,9,1,1,2,1,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1d5b357359f2cb0a65f3b61435a77a58,433769.0,5,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,4,2,0,1,1,0,2,3,0,0,2,9,4,3,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1d5e8c5a65bd966791c7be69788689ba,23794.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,1,0,0,0,0,2,0,9,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1d5f496b453047a63d0f8c31bf74e5fe,25288.0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,3,1,3,1,1,0,2,4,0,3,1,9,3,5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1d63c9b213ca89b5a8de55f25f4ea5f5,27535.0,3,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,4,7,7,7,0,1,0,7,7,0,2,7,4,7,7,7,0,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0
1d64e3d1a7ecbeaafe89843ba40a5efe,884160.0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,2,0,1,0,2,1,0,3,0,9,3,1,1,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1d6715ed05937b362c58e6e0f089ff08,96297.3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,3,0,9,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d688871e4259431f09d929c80d52951,34416.0,3,0,0,0,0,1,0,0,0,0,7,7,0,0,0,1,4,7,7,3,0,1,0,7,7,0,1,7,9,7,7,7,1,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
1d6927a20bc75631b58f384643522557,9298.0,1,0,0,1,0,0,0,0,0,0,4,3,0,0,0,1,3,5,2,0,2,1,0,4,4,1,0,4,9,3,3,4,4,0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0
1d69d388e75a25e9b9894fdeb0274321,14060.0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1d69ee8e9c3ac537c546ad21c9ac73b2,36690.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,1,1,0,1,1,0,2,1,9,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1d6c21617f12d20ec8778749f2967586,604559.2,5,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,3,5,2,2,2,1,0,5,4,0,1,3,8,4,1,3,3,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0
1d6cd464cf23fb988c8b759e3fc0e402,265570.5,5,0,1,0,0,0,0,0,0,0,3,5,0,1,0,0,3,6,3,0,4,1,0,7,5,0,1,4,9,6,7,4,5,0,3,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0
1d719e65b82fd7d2313ff99d368a12c4,110999.3,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,9,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1d76dbdb96e9fbd53b520e75bea8a0f1,46320.0,3,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,1,3,1,2,2,1,0,2,2,1,3,2,9,3,2,2,1,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1d7cb8a9ac8df21902f8fdb8f6fd7575,71100.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,1,0,7,1,1,1,2,9,3,7,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1d7e9873320abf560c27392d75d8f9a1,9971.0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,2,2,2,1,1,0,1,1,0,1,1,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1d8140c287b46dc6b4ea815aec9cf94f,30800.0,3,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,2,4,2,3,2,1,0,4,2,1,2,3,9,4,3,2,2,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1d8172006c03d23d1e04bf9578f244c2,24491.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0,1,0,2,1,0,3,0,9,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1d84c4c7e31455883424f168d69208e9,5849.0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,3,1,3,0,1,0,2,1,0,1,1,9,3,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1d864c079f396afe32b1dcbfd142a35b,13342.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1d87242bec32bf073ae038ba39bd24c3,28151.0,3,0,1,0,0,0,0,0,0,0,3,4,0,0,0,1,0,5,3,5,0,1,1,2,4,0,3,1,9,3,6,3,2,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1d87479f81fcf0248260ccc70d7589b8,33177.0,3,0,0,1,0,0,0,0,0,0,4,3,0,0,0,1,1,4,1,2,1,1,0,7,3,0,0,3,9,3,7,1,3,1,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0
1d884253409dc9bdcf2f8b4f88da3856,14648.0,2,0,0,0,0,1,0,0,0,0,7,7,0,0,0,1,4,7,7,0,0,1,0,7,7,0,2,7,9,7,7,7,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0
1d8ef2f5bca359ff579e3b8f0c91af98,609956.0,5,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,3,4,1,2,3,1,0,3,3,0,1,2,9,3,2,1,2,0,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1d93073f4fc8d6149eda92513cb483ed,111552.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,3,1,1,0,7,2,0,1,2,9,2,7,2,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1d93234b47c65c1e9698334fdc051346,74800.0,4,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1,3,1,1,0,2,3,0,1,1,9,2,4,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1d9457f45113e7122d3616ee233a117f,39377.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1d959a94fb424450dcb4b6d963599ec0,28382.0,3,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,4,2,0,1,1,0,3,3,0,1,3,9,4,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1d989fb3116626d33b73f884683a7c5f,27526.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1d99a0e129be170c1aa406bc54f1b9e5,262000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,2,0,2,1,0,7,2,1,3,2,9,2,7,3,2,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1dadd668d527e810be8d6036fad65ed7,34933.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,7,0,0,3,1,9,0,7,0,2,1,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1db05f2f753a40ace3ce42d285c437e1,10057.0,2,0,0,0,0,0,1,0,0,0,5,3,0,0,0,1,3,5,2,1,3,1,0,3,6,0,2,3,9,1,4,2,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1db17fc03ee11a8dab3a72cbed6fb7a3,1233.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,1,0,1,0,0,3,0,9,2,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1db270f3131fd890d10240db13421319,2417.0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,1,3,7,7,6,3,1,0,7,7,0,0,7,9,7,7,7,11,0,7,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0
1db877b406313668263430638bd3cb17,4830.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,1,0,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1dbb807ab8d6cd7db8a23c11493f42a5,30867.0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,2,1,1,0,2,1,0,3,1,9,2,1,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1dbbcfeead7e2a1aba0648e3cc3f48bc,53039.0,4,0,0,0,0,1,0,0,0,0,4,3,0,0,0,1,2,4,2,3,3,1,0,3,4,1,3,3,9,4,3,3,2,0,2,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0
1dc3987569f7399baa385edbacb37a6a,43242.0,3,1,0,0,0,0,0,0,0,0,5,4,0,0,0,1,3,5,2,1,3,1,0,5,5,1,3,5,9,4,5,5,6,0,3,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0
1dc4707672d0d37ed266c36e25d73d8c,30869.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,2,0,1,0,0,2,0,3,1,9,2,5,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1dc686b06227d83cd6937542b663c6d7,105480.0,4,0,0,0,1,0,0,0,0,0,4,4,0,0,0,1,2,4,2,0,3,1,0,4,4,1,3,4,9,2,3,3,4,0,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
1dcab6468a0d4306951a19e78ad036c9,39799.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,3,0,9,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1dcd0774f4d33505193d7a6e4289c8fb,130600.0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,3,3,0,3,1,0,7,3,0,3,3,9,3,7,4,5,0,1,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0
1dcdc4e45a328aaad79bccb29989443a,2769.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,1,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1dce70a6b497ffa2d6bc51ff0ae336e0,1063.0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,1,0,7,7,2,0,1,0,7,7,0,3,7,9,7,7,7,0,0,7,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0
1dd28d8788e34b7ea249672eb35242c0,30300.0,3,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,1,7,7,8,9,1,0,7,7,0,0,7,9,7,7,7,11,0,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1dd73845fb91d983b33929099f574926,59918.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,1,1,0,1,0,0,2,0,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1dd7e3976c0df3112b5823de197b0698,7258.0,1,0,1,0,0,0,0,0,0,0,7,7,0,0,0,1,0,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0
1ddc62785af258f0a8278a670d4f8868,129977.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,3,0,9,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1ddd0322405b91f558b407b18d499a91,2427.0,1,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,1,7,7,3,1,1,0,7,7,0,1,7,4,7,7,7,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0
1ddd4e520677b3331d0a3abc6cf89afa,61544.0,4,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,3,5,2,6,3,1,0,4,4,0,1,4,9,4,4,4,3,0,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0
1de2af33bcab7a632c215c56897cd7ae,7485.0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,3,1,3,0,1,0,2,3,0,1,2,9,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1de893ba42e3fc9b6e527bebe7182172,17331.0,2,0,0,1,0,0,0,0,0,0,7,7,0,0,0,1,1,7,7,2,0,1,0,7,7,0,0,7,9,7,7,7,0,0,7,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
1de932a3979108008af8f2a69a370876,792.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dead517123d4a5c4b10e0e434677d58,9680.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,0,0,0,0,2,0,9,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1df158a96c86310885abc4f767a808e1,36768.0,3,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,2,9,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0
1df160be600f726d48451125ad3bfdd2,7634.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,0,0,0,0,2,0,9,0,4,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1df453561e811d4be0d16d9bc38d604f,28267.0,3,0,0,0,1,0,0,0,0,0,5,4,0,0,0,1,3,5,2,1,4,1,0,5,6,1,2,4,9,5,6,3,3,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
